  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.382   -3.3429     0.254     0.005     0.312     0.077     0.000     0.000
    0.360   -3.3394     0.254     0.004     0.312     0.080     0.000     0.000
    0.360   -3.3394     0.254     0.004     0.312     0.080     0.000     0.000
    0.349   -3.3344     0.248     0.005     0.304     0.082     0.000     0.000
    0.338   -3.3281     0.248     0.009     0.302     0.083     0.000     0.000
    0.327   -3.3277     0.260     0.014     0.310     0.077     0.000     0.000
    0.316   -3.3332     0.269     0.018     0.310     0.070     0.000     0.000
    0.305   -3.3396     0.274     0.022     0.306     0.062     0.000     0.000
    0.294   -3.3439     0.267     0.028     0.307     0.068     0.000     0.000
    0.283   -3.3437     0.239     0.024     0.304     0.080     0.000     0.000
    0.272   -3.3421     0.237     0.024     0.309     0.076     0.000     0.000
    0.261   -3.3394     0.253     0.026     0.313     0.069     0.000     0.000
    0.250   -3.3346     0.266     0.027     0.319     0.055     0.000     0.000
    0.239   -3.3287     0.273     0.025     0.319     0.052     0.000     0.000
    0.228   -3.3259     0.289     0.026     0.303     0.056     0.000     0.000
    0.228   -3.3259     0.289     0.026     0.303     0.056     0.000     0.000
    0.209   -3.3266     0.283     0.024     0.303     0.064     0.000     0.000
    0.190   -3.3305     0.262     0.019     0.300     0.070     0.000     0.000
    0.171   -3.3369     0.253     0.009     0.319     0.066     0.000     0.000
    0.152   -3.3499     0.258     0.011     0.348     0.045     0.000     0.000
    0.133   -3.3616     0.249     0.019     0.367     0.034     0.000     0.000
    0.114   -3.3588     0.254     0.021     0.351     0.040     0.000     0.000
    0.095   -3.3554     0.315     0.011     0.332     0.038     0.000     0.000
    0.076   -3.3627     0.312     0.011     0.332     0.039     0.000     0.000
    0.057   -3.3728     0.253     0.011     0.335     0.050     0.000     0.000
    0.038   -3.3695     0.282     0.008     0.314     0.063     0.000     0.000
    0.019   -3.3656     0.270     0.006     0.313     0.068     0.000     0.000
    0.000   -3.3655     0.270     0.006     0.309     0.069     0.000     0.000
 
# Band-Index  203
    0.000   -3.3371     0.256     0.026     0.351     0.035     0.000     0.000
    0.019   -3.3338     0.264     0.021     0.345     0.038     0.000     0.000
    0.038   -3.3248     0.265     0.013     0.345     0.046     0.000     0.000
    0.057   -3.3196     0.346     0.005     0.336     0.028     0.000     0.000
    0.076   -3.3277     0.346     0.007     0.327     0.033     0.000     0.000
    0.095   -3.3282     0.296     0.007     0.329     0.047     0.000     0.000
    0.114   -3.3190     0.279     0.007     0.330     0.048     0.000     0.000
    0.133   -3.3174     0.295     0.008     0.319     0.056     0.000     0.000
    0.152   -3.3196     0.288     0.007     0.315     0.062     0.000     0.000
    0.171   -3.3176     0.249     0.004     0.317     0.080     0.000     0.000
    0.190   -3.3099     0.222     0.004     0.315     0.089     0.000     0.000
    0.209   -3.3023     0.218     0.004     0.304     0.094     0.000     0.000
    0.228   -3.2992     0.222     0.003     0.298     0.093     0.000     0.000
    0.228   -3.2992     0.222     0.003     0.298     0.093     0.000     0.000
    0.239   -3.2989     0.235     0.005     0.305     0.084     0.000     0.000
    0.250   -3.2986     0.251     0.006     0.317     0.070     0.000     0.000
    0.261   -3.2989     0.268     0.007     0.321     0.059     0.000     0.000
    0.272   -3.2997     0.289     0.008     0.321     0.056     0.000     0.000
    0.283   -3.3014     0.302     0.009     0.323     0.051     0.000     0.000
    0.294   -3.3037     0.304     0.009     0.323     0.049     0.000     0.000
    0.305   -3.3066     0.301     0.009     0.329     0.049     0.000     0.000
    0.316   -3.3102     0.291     0.009     0.331     0.051     0.000     0.000
    0.327   -3.3137     0.270     0.007     0.339     0.048     0.000     0.000
    0.338   -3.3135     0.253     0.006     0.341     0.062     0.000     0.000
    0.349   -3.3092     0.249     0.009     0.325     0.074     0.000     0.000
    0.360   -3.3055     0.253     0.009     0.285     0.095     0.000     0.000
    0.360   -3.3055     0.253     0.009     0.285     0.095     0.000     0.000
    0.382   -3.3142     0.260     0.009     0.311     0.076     0.000     0.000
    0.404   -3.3207     0.278     0.011     0.319     0.057     0.000     0.000
    0.426   -3.3216     0.296     0.019     0.314     0.055     0.000     0.000
    0.449   -3.3160     0.292     0.022     0.304     0.058     0.000     0.000
    0.471   -3.3108     0.288     0.022     0.318     0.054     0.000     0.000
    0.493   -3.3106     0.290     0.023     0.326     0.046     0.000     0.000
    0.515   -3.3121     0.267     0.013     0.335     0.051     0.000     0.000
    0.537   -3.3210     0.264     0.005     0.330     0.061     0.000     0.000
    0.559   -3.3266     0.294     0.016     0.330     0.040     0.000     0.000
    0.581   -3.3308     0.272     0.019     0.341     0.038     0.000     0.000
    0.603   -3.3354     0.261     0.022     0.346     0.035     0.000     0.000
    0.625   -3.3371     0.256     0.026     0.351     0.035     0.000     0.000
 
# Band-Index  204
    0.625   -3.3331     0.317     0.005     0.357     0.026     0.000     0.000
    0.603   -3.3302     0.296     0.008     0.356     0.032     0.000     0.000
    0.581   -3.3230     0.288     0.011     0.352     0.034     0.000     0.000
    0.559   -3.3128     0.261     0.012     0.337     0.049     0.000     0.000
    0.537   -3.3078     0.270     0.008     0.342     0.045     0.000     0.000
    0.515   -3.3061     0.294     0.008     0.330     0.044     0.000     0.000
    0.493   -3.3069     0.293     0.008     0.332     0.049     0.000     0.000
    0.471   -3.3079     0.263     0.006     0.337     0.057     0.000     0.000
    0.449   -3.3010     0.248     0.004     0.323     0.072     0.000     0.000
    0.426   -3.2916     0.255     0.005     0.320     0.071     0.000     0.000
    0.404   -3.2855     0.268     0.009     0.335     0.061     0.000     0.000
    0.382   -3.2876     0.258     0.013     0.345     0.056     0.000     0.000
    0.360   -3.2986     0.242     0.016     0.353     0.055     0.000     0.000
    0.360   -3.2986     0.242     0.016     0.353     0.055     0.000     0.000
    0.349   -3.2960     0.250     0.016     0.325     0.064     0.000     0.000
    0.338   -3.2907     0.257     0.016     0.308     0.073     0.000     0.000
    0.327   -3.2848     0.255     0.016     0.316     0.074     0.000     0.000
    0.316   -3.2813     0.246     0.015     0.326     0.071     0.000     0.000
    0.305   -3.2833     0.238     0.014     0.335     0.068     0.000     0.000
    0.294   -3.2869     0.236     0.013     0.342     0.063     0.000     0.000
    0.283   -3.2891     0.232     0.011     0.349     0.067     0.000     0.000
    0.272   -3.2890     0.237     0.006     0.335     0.073     0.000     0.000
    0.261   -3.2869     0.238     0.003     0.318     0.086     0.000     0.000
    0.250   -3.2835     0.233     0.003     0.313     0.088     0.000     0.000
    0.239   -3.2807     0.231     0.004     0.322     0.088     0.000     0.000
    0.228   -3.2801     0.223     0.005     0.352     0.068     0.000     0.000
    0.228   -3.2801     0.223     0.005     0.352     0.068     0.000     0.000
    0.209   -3.2810     0.255     0.005     0.343     0.065     0.000     0.000
    0.190   -3.2819     0.264     0.005     0.338     0.055     0.000     0.000
    0.171   -3.2812     0.251     0.008     0.315     0.069     0.000     0.000
    0.152   -3.2796     0.247     0.008     0.298     0.081     0.000     0.000
    0.133   -3.2821     0.270     0.012     0.290     0.080     0.000     0.000
    0.114   -3.2913     0.283     0.013     0.297     0.068     0.000     0.000
    0.095   -3.2968     0.298     0.019     0.316     0.054     0.000     0.000
    0.076   -3.3025     0.318     0.018     0.327     0.038     0.000     0.000
    0.057   -3.3103     0.300     0.005     0.346     0.036     0.000     0.000
    0.038   -3.3190     0.301     0.004     0.354     0.035     0.000     0.000
    0.019   -3.3286     0.310     0.005     0.358     0.031     0.000     0.000
    0.000   -3.3331     0.317     0.005     0.357     0.026     0.000     0.000
 
# Band-Index  205
    0.000   -3.2867     0.402     0.001     0.330     0.013     0.000     0.000
    0.019   -3.2900     0.395     0.001     0.336     0.019     0.000     0.000
    0.038   -3.2983     0.366     0.002     0.335     0.025     0.000     0.000
    0.057   -3.3013     0.293     0.008     0.346     0.038     0.000     0.000
    0.076   -3.2894     0.274     0.012     0.334     0.048     0.000     0.000
    0.095   -3.2761     0.272     0.011     0.328     0.057     0.000     0.000
    0.114   -3.2670     0.281     0.008     0.313     0.061     0.000     0.000
    0.133   -3.2648     0.302     0.007     0.300     0.059     0.000     0.000
    0.152   -3.2636     0.305     0.008     0.306     0.060     0.000     0.000
    0.171   -3.2660     0.287     0.011     0.306     0.064     0.000     0.000
    0.190   -3.2694     0.273     0.011     0.292     0.078     0.000     0.000
    0.209   -3.2706     0.274     0.008     0.281     0.084     0.000     0.000
    0.228   -3.2703     0.287     0.006     0.281     0.078     0.000     0.000
    0.228   -3.2703     0.287     0.006     0.281     0.078     0.000     0.000
    0.239   -3.2682     0.276     0.005     0.306     0.073     0.000     0.000
    0.250   -3.2614     0.265     0.005     0.327     0.062     0.000     0.000
    0.261   -3.2541     0.308     0.010     0.330     0.050     0.000     0.000
    0.272   -3.2529     0.322     0.015     0.316     0.052     0.000     0.000
    0.283   -3.2554     0.308     0.015     0.314     0.056     0.000     0.000
    0.294   -3.2592     0.293     0.014     0.314     0.060     0.000     0.000
    0.305   -3.2632     0.275     0.014     0.318     0.062     0.000     0.000
    0.316   -3.2642     0.263     0.017     0.326     0.056     0.000     0.000
    0.327   -3.2590     0.247     0.019     0.340     0.050     0.000     0.000
    0.338   -3.2522     0.238     0.018     0.350     0.052     0.000     0.000
    0.349   -3.2489     0.232     0.020     0.329     0.066     0.000     0.000
    0.360   -3.2491     0.246     0.022     0.319     0.066     0.000     0.000
    0.360   -3.2491     0.246     0.022     0.319     0.066     0.000     0.000
    0.382   -3.2544     0.236     0.012     0.336     0.063     0.000     0.000
    0.404   -3.2634     0.243     0.010     0.338     0.059     0.000     0.000
    0.426   -3.2745     0.263     0.010     0.345     0.053     0.000     0.000
    0.449   -3.2805     0.270     0.011     0.325     0.065     0.000     0.000
    0.471   -3.2758     0.266     0.009     0.292     0.082     0.000     0.000
    0.493   -3.2656     0.273     0.009     0.279     0.087     0.000     0.000
    0.515   -3.2721     0.281     0.009     0.337     0.050     0.000     0.000
    0.537   -3.2935     0.278     0.007     0.350     0.044     0.000     0.000
    0.559   -3.2990     0.333     0.006     0.330     0.037     0.000     0.000
    0.581   -3.2910     0.374     0.004     0.324     0.033     0.000     0.000
    0.603   -3.2872     0.395     0.002     0.335     0.019     0.000     0.000
    0.625   -3.2867     0.402     0.001     0.330     0.013     0.000     0.000
 
# Band-Index  206
    0.625   -3.2381     0.285     0.016     0.307     0.054     0.000     0.000
    0.603   -3.2386     0.306     0.014     0.312     0.046     0.000     0.000
    0.581   -3.2487     0.354     0.009     0.324     0.026     0.000     0.000
    0.559   -3.2518     0.332     0.010     0.327     0.035     0.000     0.000
    0.537   -3.2501     0.311     0.010     0.326     0.044     0.000     0.000
    0.515   -3.2537     0.290     0.010     0.326     0.050     0.000     0.000
    0.493   -3.2488     0.265     0.012     0.326     0.058     0.000     0.000
    0.471   -3.2394     0.270     0.017     0.310     0.067     0.000     0.000
    0.449   -3.2347     0.270     0.020     0.296     0.074     0.000     0.000
    0.426   -3.2318     0.257     0.019     0.276     0.088     0.000     0.000
    0.404   -3.2310     0.244     0.018     0.271     0.098     0.000     0.000
    0.382   -3.2352     0.240     0.018     0.266     0.100     0.000     0.000
    0.360   -3.2400     0.237     0.018     0.266     0.101     0.000     0.000
    0.360   -3.2400     0.237     0.018     0.266     0.101     0.000     0.000
    0.349   -3.2404     0.248     0.018     0.268     0.095     0.000     0.000
    0.338   -3.2384     0.262     0.017     0.277     0.086     0.000     0.000
    0.327   -3.2342     0.233     0.012     0.295     0.085     0.000     0.000
    0.316   -3.2300     0.218     0.007     0.327     0.082     0.000     0.000
    0.305   -3.2273     0.230     0.008     0.337     0.068     0.000     0.000
    0.294   -3.2272     0.257     0.013     0.333     0.058     0.000     0.000
    0.283   -3.2313     0.273     0.019     0.329     0.054     0.000     0.000
    0.272   -3.2387     0.279     0.023     0.323     0.058     0.000     0.000
    0.261   -3.2457     0.271     0.025     0.316     0.060     0.000     0.000
    0.250   -3.2483     0.269     0.022     0.329     0.055     0.000     0.000
    0.239   -3.2501     0.267     0.014     0.347     0.045     0.000     0.000
    0.228   -3.2512     0.255     0.007     0.363     0.034     0.000     0.000
    0.228   -3.2512     0.255     0.007     0.363     0.034     0.000     0.000
    0.209   -3.2492     0.271     0.020     0.331     0.054     0.000     0.000
    0.190   -3.2459     0.281     0.023     0.326     0.057     0.000     0.000
    0.171   -3.2438     0.295     0.021     0.325     0.051     0.000     0.000
    0.152   -3.2423     0.311     0.018     0.315     0.046     0.000     0.000
    0.133   -3.2401     0.298     0.014     0.321     0.047     0.000     0.000
    0.114   -3.2416     0.283     0.012     0.334     0.052     0.000     0.000
    0.095   -3.2448     0.298     0.012     0.304     0.064     0.000     0.000
    0.076   -3.2448     0.318     0.010     0.318     0.046     0.000     0.000
    0.057   -3.2427     0.332     0.007     0.341     0.034     0.000     0.000
    0.038   -3.2398     0.357     0.006     0.340     0.021     0.000     0.000
    0.019   -3.2380     0.329     0.012     0.326     0.034     0.000     0.000
    0.000   -3.2381     0.285     0.016     0.307     0.054     0.000     0.000
 
# Band-Index  207
    0.000   -3.2218     0.356     0.007     0.336     0.028     0.000     0.000
    0.019   -3.2271     0.346     0.010     0.325     0.035     0.000     0.000
    0.038   -3.2319     0.298     0.014     0.305     0.058     0.000     0.000
    0.057   -3.2304     0.308     0.010     0.303     0.061     0.000     0.000
    0.076   -3.2268     0.316     0.009     0.307     0.056     0.000     0.000
    0.095   -3.2279     0.356     0.009     0.309     0.044     0.000     0.000
    0.114   -3.2305     0.362     0.009     0.310     0.040     0.000     0.000
    0.133   -3.2271     0.315     0.007     0.320     0.049     0.000     0.000
    0.152   -3.2243     0.287     0.005     0.291     0.077     0.000     0.000
    0.171   -3.2229     0.301     0.006     0.285     0.074     0.000     0.000
    0.190   -3.2195     0.329     0.006     0.299     0.059     0.000     0.000
    0.209   -3.2167     0.335     0.007     0.315     0.051     0.000     0.000
    0.228   -3.2160     0.336     0.008     0.326     0.041     0.000     0.000
    0.228   -3.2160     0.336     0.008     0.326     0.041     0.000     0.000
    0.239   -3.2154     0.325     0.007     0.322     0.048     0.000     0.000
    0.250   -3.2141     0.313     0.007     0.316     0.057     0.000     0.000
    0.261   -3.2129     0.309     0.008     0.311     0.060     0.000     0.000
    0.272   -3.2122     0.308     0.012     0.302     0.063     0.000     0.000
    0.283   -3.2116     0.298     0.016     0.304     0.065     0.000     0.000
    0.294   -3.2095     0.273     0.017     0.310     0.071     0.000     0.000
    0.305   -3.2069     0.245     0.014     0.317     0.071     0.000     0.000
    0.316   -3.2081     0.227     0.011     0.328     0.070     0.000     0.000
    0.327   -3.2117     0.228     0.013     0.333     0.065     0.000     0.000
    0.338   -3.2125     0.232     0.018     0.341     0.055     0.000     0.000
    0.349   -3.2085     0.228     0.026     0.344     0.054     0.000     0.000
    0.360   -3.2022     0.223     0.030     0.346     0.050     0.000     0.000
    0.360   -3.2022     0.223     0.030     0.346     0.050     0.000     0.000
    0.382   -3.2018     0.233     0.023     0.345     0.054     0.000     0.000
    0.404   -3.2055     0.226     0.017     0.354     0.049     0.000     0.000
    0.426   -3.2074     0.226     0.016     0.354     0.051     0.000     0.000
    0.449   -3.2091     0.227     0.014     0.362     0.052     0.000     0.000
    0.471   -3.2146     0.271     0.015     0.346     0.051     0.000     0.000
    0.493   -3.2273     0.313     0.013     0.328     0.044     0.000     0.000
    0.515   -3.2335     0.314     0.010     0.318     0.047     0.000     0.000
    0.537   -3.2325     0.299     0.016     0.319     0.050     0.000     0.000
    0.559   -3.2272     0.296     0.018     0.328     0.046     0.000     0.000
    0.581   -3.2259     0.288     0.018     0.317     0.053     0.000     0.000
    0.603   -3.2278     0.325     0.012     0.316     0.045     0.000     0.000
    0.625   -3.2218     0.356     0.007     0.336     0.028     0.000     0.000
 
# Band-Index  208
    0.625   -3.2079     0.237     0.017     0.360     0.041     0.000     0.000
    0.603   -3.2081     0.232     0.016     0.368     0.040     0.000     0.000
    0.581   -3.2098     0.233     0.015     0.363     0.042     0.000     0.000
    0.559   -3.2065     0.246     0.014     0.362     0.043     0.000     0.000
    0.537   -3.2059     0.290     0.006     0.316     0.053     0.000     0.000
    0.515   -3.2073     0.246     0.005     0.300     0.082     0.000     0.000
    0.493   -3.2066     0.225     0.008     0.297     0.094     0.000     0.000
    0.471   -3.2058     0.222     0.011     0.294     0.091     0.000     0.000
    0.449   -3.2003     0.233     0.012     0.318     0.074     0.000     0.000
    0.426   -3.1934     0.273     0.011     0.324     0.053     0.000     0.000
    0.404   -3.1876     0.329     0.010     0.313     0.048     0.000     0.000
    0.382   -3.1809     0.354     0.009     0.303     0.046     0.000     0.000
    0.360   -3.1782     0.361     0.008     0.295     0.048     0.000     0.000
    0.360   -3.1782     0.361     0.008     0.295     0.048     0.000     0.000
    0.349   -3.1774     0.362     0.009     0.299     0.044     0.000     0.000
    0.338   -3.1783     0.351     0.010     0.304     0.048     0.000     0.000
    0.327   -3.1819     0.329     0.010     0.307     0.051     0.000     0.000
    0.316   -3.1863     0.302     0.013     0.323     0.050     0.000     0.000
    0.305   -3.1874     0.267     0.017     0.341     0.050     0.000     0.000
    0.294   -3.1854     0.258     0.017     0.340     0.055     0.000     0.000
    0.283   -3.1846     0.250     0.017     0.342     0.056     0.000     0.000
    0.272   -3.1866     0.262     0.018     0.346     0.050     0.000     0.000
    0.261   -3.1936     0.268     0.016     0.343     0.046     0.000     0.000
    0.250   -3.2006     0.282     0.015     0.345     0.042     0.000     0.000
    0.239   -3.2050     0.294     0.016     0.335     0.041     0.000     0.000
    0.228   -3.2064     0.300     0.017     0.325     0.045     0.000     0.000
    0.228   -3.2064     0.300     0.017     0.325     0.045     0.000     0.000
    0.209   -3.2051     0.260     0.017     0.345     0.045     0.000     0.000
    0.190   -3.2014     0.265     0.020     0.325     0.056     0.000     0.000
    0.171   -3.2004     0.269     0.022     0.329     0.059     0.000     0.000
    0.152   -3.2090     0.284     0.024     0.330     0.051     0.000     0.000
    0.133   -3.2145     0.271     0.023     0.343     0.047     0.000     0.000
    0.114   -3.2109     0.246     0.016     0.351     0.052     0.000     0.000
    0.095   -3.2075     0.243     0.010     0.350     0.054     0.000     0.000
    0.076   -3.2056     0.300     0.004     0.338     0.046     0.000     0.000
    0.057   -3.2058     0.294     0.012     0.334     0.046     0.000     0.000
    0.038   -3.2073     0.279     0.017     0.340     0.046     0.000     0.000
    0.019   -3.2078     0.252     0.016     0.352     0.046     0.000     0.000
    0.000   -3.2079     0.237     0.017     0.360     0.041     0.000     0.000
 
# Band-Index  209
    0.000   -3.1910     0.342     0.010     0.363     0.022     0.000     0.000
    0.019   -3.1860     0.335     0.008     0.359     0.026     0.000     0.000
    0.038   -3.1869     0.354     0.005     0.342     0.031     0.000     0.000
    0.057   -3.1933     0.343     0.006     0.336     0.034     0.000     0.000
    0.076   -3.1948     0.269     0.013     0.365     0.042     0.000     0.000
    0.095   -3.1881     0.251     0.013     0.350     0.057     0.000     0.000
    0.114   -3.1859     0.260     0.009     0.304     0.079     0.000     0.000
    0.133   -3.1864     0.272     0.005     0.293     0.082     0.000     0.000
    0.152   -3.1874     0.281     0.006     0.282     0.085     0.000     0.000
    0.171   -3.1899     0.254     0.009     0.285     0.090     0.000     0.000
    0.190   -3.1871     0.219     0.011     0.320     0.087     0.000     0.000
    0.209   -3.1831     0.222     0.010     0.326     0.077     0.000     0.000
    0.228   -3.1816     0.228     0.010     0.327     0.079     0.000     0.000
    0.228   -3.1816     0.228     0.010     0.327     0.079     0.000     0.000
    0.239   -3.1818     0.231     0.010     0.328     0.077     0.000     0.000
    0.250   -3.1822     0.238     0.011     0.336     0.068     0.000     0.000
    0.261   -3.1824     0.247     0.012     0.335     0.062     0.000     0.000
    0.272   -3.1808     0.273     0.010     0.333     0.053     0.000     0.000
    0.283   -3.1744     0.293     0.007     0.333     0.048     0.000     0.000
    0.294   -3.1708     0.276     0.014     0.330     0.054     0.000     0.000
    0.305   -3.1706     0.282     0.018     0.327     0.054     0.000     0.000
    0.316   -3.1698     0.284     0.020     0.330     0.046     0.000     0.000
    0.327   -3.1686     0.284     0.022     0.333     0.044     0.000     0.000
    0.338   -3.1669     0.274     0.022     0.341     0.042     0.000     0.000
    0.349   -3.1647     0.264     0.020     0.355     0.038     0.000     0.000
    0.360   -3.1622     0.257     0.019     0.359     0.035     0.000     0.000
    0.360   -3.1622     0.257     0.019     0.359     0.035     0.000     0.000
    0.382   -3.1542     0.303     0.024     0.335     0.040     0.000     0.000
    0.404   -3.1591     0.293     0.018     0.331     0.046     0.000     0.000
    0.426   -3.1679     0.298     0.019     0.322     0.048     0.000     0.000
    0.449   -3.1783     0.307     0.015     0.314     0.052     0.000     0.000
    0.471   -3.1875     0.314     0.011     0.308     0.057     0.000     0.000
    0.493   -3.1909     0.310     0.010     0.305     0.059     0.000     0.000
    0.515   -3.1931     0.312     0.006     0.319     0.056     0.000     0.000
    0.537   -3.1982     0.278     0.005     0.331     0.062     0.000     0.000
    0.559   -3.1988     0.336     0.003     0.332     0.037     0.000     0.000
    0.581   -3.1901     0.359     0.005     0.345     0.024     0.000     0.000
    0.603   -3.1869     0.304     0.010     0.374     0.023     0.000     0.000
    0.625   -3.1910     0.342     0.010     0.363     0.022     0.000     0.000
 
# Band-Index  210
    0.625   -3.1804     0.393     0.003     0.350     0.018     0.000     0.000
    0.603   -3.1818     0.383     0.005     0.346     0.021     0.000     0.000
    0.581   -3.1771     0.304     0.008     0.341     0.049     0.000     0.000
    0.559   -3.1744     0.253     0.006     0.326     0.071     0.000     0.000
    0.537   -3.1738     0.239     0.005     0.337     0.070     0.000     0.000
    0.515   -3.1663     0.255     0.006     0.325     0.070     0.000     0.000
    0.493   -3.1594     0.221     0.006     0.324     0.085     0.000     0.000
    0.471   -3.1470     0.236     0.006     0.311     0.087     0.000     0.000
    0.449   -3.1428     0.261     0.007     0.320     0.071     0.000     0.000
    0.426   -3.1443     0.281     0.008     0.326     0.061     0.000     0.000
    0.404   -3.1437     0.272     0.013     0.323     0.064     0.000     0.000
    0.382   -3.1446     0.256     0.018     0.322     0.065     0.000     0.000
    0.360   -3.1381     0.245     0.021     0.323     0.064     0.000     0.000
    0.360   -3.1381     0.245     0.021     0.323     0.064     0.000     0.000
    0.349   -3.1429     0.247     0.020     0.324     0.066     0.000     0.000
    0.338   -3.1459     0.247     0.019     0.322     0.069     0.000     0.000
    0.327   -3.1480     0.245     0.018     0.312     0.071     0.000     0.000
    0.316   -3.1508     0.249     0.016     0.310     0.075     0.000     0.000
    0.305   -3.1558     0.260     0.014     0.303     0.075     0.000     0.000
    0.294   -3.1625     0.295     0.007     0.306     0.061     0.000     0.000
    0.283   -3.1663     0.303     0.006     0.319     0.053     0.000     0.000
    0.272   -3.1671     0.296     0.008     0.330     0.054     0.000     0.000
    0.261   -3.1684     0.282     0.010     0.337     0.052     0.000     0.000
    0.250   -3.1699     0.268     0.011     0.344     0.048     0.000     0.000
    0.239   -3.1709     0.258     0.011     0.349     0.047     0.000     0.000
    0.228   -3.1712     0.243     0.008     0.360     0.048     0.000     0.000
    0.228   -3.1712     0.243     0.008     0.360     0.048     0.000     0.000
    0.209   -3.1713     0.252     0.010     0.354     0.049     0.000     0.000
    0.190   -3.1719     0.258     0.022     0.344     0.051     0.000     0.000
    0.171   -3.1729     0.257     0.021     0.334     0.061     0.000     0.000
    0.152   -3.1732     0.259     0.014     0.336     0.062     0.000     0.000
    0.133   -3.1714     0.280     0.008     0.337     0.057     0.000     0.000
    0.114   -3.1716     0.312     0.009     0.323     0.051     0.000     0.000
    0.095   -3.1726     0.339     0.013     0.308     0.048     0.000     0.000
    0.076   -3.1742     0.310     0.013     0.324     0.042     0.000     0.000
    0.057   -3.1754     0.275     0.006     0.324     0.061     0.000     0.000
    0.038   -3.1763     0.292     0.007     0.356     0.042     0.000     0.000
    0.019   -3.1807     0.397     0.003     0.343     0.018     0.000     0.000
    0.000   -3.1804     0.393     0.003     0.350     0.018     0.000     0.000
 
# Band-Index  211
    0.000   -3.1615     0.208     0.014     0.295     0.105     0.000     0.000
    0.019   -3.1630     0.215     0.011     0.296     0.101     0.000     0.000
    0.038   -3.1629     0.256     0.008     0.316     0.079     0.000     0.000
    0.057   -3.1567     0.318     0.006     0.311     0.062     0.000     0.000
    0.076   -3.1645     0.325     0.008     0.310     0.061     0.000     0.000
    0.095   -3.1679     0.271     0.007     0.344     0.057     0.000     0.000
    0.114   -3.1590     0.282     0.007     0.359     0.039     0.000     0.000
    0.133   -3.1517     0.297     0.009     0.339     0.038     0.000     0.000
    0.152   -3.1459     0.295     0.013     0.337     0.037     0.000     0.000
    0.171   -3.1352     0.281     0.019     0.348     0.038     0.000     0.000
    0.190   -3.1243     0.246     0.026     0.323     0.063     0.000     0.000
    0.209   -3.1216     0.206     0.026     0.285     0.095     0.000     0.000
    0.228   -3.1215     0.200     0.026     0.273     0.109     0.000     0.000
    0.228   -3.1215     0.200     0.026     0.273     0.109     0.000     0.000
    0.239   -3.1210     0.202     0.025     0.273     0.109     0.000     0.000
    0.250   -3.1196     0.203     0.023     0.278     0.105     0.000     0.000
    0.261   -3.1181     0.208     0.020     0.284     0.102     0.000     0.000
    0.272   -3.1176     0.214     0.015     0.311     0.086     0.000     0.000
    0.283   -3.1199     0.220     0.012     0.347     0.062     0.000     0.000
    0.294   -3.1237     0.222     0.011     0.359     0.053     0.000     0.000
    0.305   -3.1267     0.222     0.011     0.370     0.048     0.000     0.000
    0.316   -3.1283     0.226     0.008     0.372     0.047     0.000     0.000
    0.327   -3.1290     0.238     0.006     0.367     0.045     0.000     0.000
    0.338   -3.1302     0.247     0.005     0.364     0.044     0.000     0.000
    0.349   -3.1328     0.255     0.006     0.356     0.043     0.000     0.000
    0.360   -3.1365     0.270     0.010     0.348     0.043     0.000     0.000
    0.360   -3.1365     0.270     0.010     0.348     0.043     0.000     0.000
    0.382   -3.1238     0.241     0.010     0.353     0.056     0.000     0.000
    0.404   -3.1141     0.249     0.012     0.349     0.059     0.000     0.000
    0.426   -3.1134     0.254     0.014     0.349     0.057     0.000     0.000
    0.449   -3.1213     0.245     0.016     0.351     0.057     0.000     0.000
    0.471   -3.1302     0.226     0.017     0.350     0.059     0.000     0.000
    0.493   -3.1392     0.228     0.019     0.357     0.055     0.000     0.000
    0.515   -3.1575     0.249     0.012     0.353     0.048     0.000     0.000
    0.537   -3.1613     0.300     0.011     0.312     0.060     0.000     0.000
    0.559   -3.1635     0.281     0.011     0.327     0.061     0.000     0.000
    0.581   -3.1661     0.236     0.008     0.312     0.086     0.000     0.000
    0.603   -3.1636     0.214     0.011     0.301     0.100     0.000     0.000
    0.625   -3.1615     0.208     0.014     0.295     0.105     0.000     0.000
 
# Band-Index  212
    0.625   -3.1309     0.393     0.000     0.306     0.042     0.000     0.000
    0.603   -3.1345     0.389     0.004     0.308     0.041     0.000     0.000
    0.581   -3.1413     0.381     0.006     0.307     0.042     0.000     0.000
    0.559   -3.1456     0.323     0.009     0.333     0.042     0.000     0.000
    0.537   -3.1441     0.292     0.009     0.335     0.052     0.000     0.000
    0.515   -3.1388     0.313     0.011     0.325     0.048     0.000     0.000
    0.493   -3.1275     0.304     0.014     0.321     0.053     0.000     0.000
    0.471   -3.1092     0.266     0.021     0.352     0.043     0.000     0.000
    0.449   -3.0958     0.231     0.023     0.355     0.048     0.000     0.000
    0.426   -3.0853     0.199     0.011     0.323     0.082     0.000     0.000
    0.404   -3.0896     0.227     0.004     0.326     0.076     0.000     0.000
    0.382   -3.1040     0.262     0.008     0.343     0.053     0.000     0.000
    0.360   -3.1060     0.273     0.012     0.331     0.047     0.000     0.000
    0.360   -3.1060     0.273     0.012     0.331     0.047     0.000     0.000
    0.349   -3.1050     0.270     0.011     0.337     0.048     0.000     0.000
    0.338   -3.1046     0.261     0.012     0.338     0.050     0.000     0.000
