  #K-Path    Energy        Mo         S        Si         C         O
# Band-Index    1
    0.605   -4.0978     0.362     0.252     0.112     0.000     0.000
    0.627   -4.0934     0.401     0.277     0.078     0.000     0.000
 
# Band-Index  172
    0.627   -4.0931     0.077     0.069     0.387     0.000     0.000
    0.605   -4.0935     0.481     0.327     0.000     0.000     0.000
    0.583   -4.0980     0.478     0.329     0.000     0.000     0.000
    0.561   -4.1210     0.474     0.331     0.000     0.000     0.000
    0.539   -4.1169     0.195     0.422     0.000     0.000     0.000
    0.517   -4.1153     0.203     0.434     0.000     0.000     0.000
    0.495   -4.1158     0.191     0.438     0.000     0.000     0.000
    0.472   -4.1579     0.189     0.444     0.000     0.000     0.000
    0.450   -4.1883     0.192     0.434     0.000     0.000     0.000
    0.428   -4.1401     0.498     0.262     0.001     0.000     0.000
    0.406   -4.0819     0.291     0.334     0.047     0.000     0.000
    0.384   -4.0234     0.432     0.331     0.000     0.000     0.000
    0.362   -4.0489     0.447     0.322     0.000     0.000     0.000
    0.362   -4.0489     0.447     0.322     0.000     0.000     0.000
    0.351   -4.0355     0.444     0.322     0.000     0.000     0.000
    0.340   -4.0224     0.449     0.322     0.000     0.000     0.000
    0.329   -4.0442     0.459     0.318     0.000     0.000     0.000
    0.318   -4.0685     0.463     0.311     0.000     0.000     0.000
    0.307   -4.0483     0.493     0.285     0.000     0.000     0.000
    0.296   -4.0137     0.240     0.372     0.000     0.000     0.000
    0.285   -3.9787     0.240     0.366     0.000     0.000     0.000
    0.274   -3.9773     0.439     0.336     0.000     0.000     0.000
    0.263   -3.9776     0.440     0.339     0.000     0.000     0.000
    0.252   -3.9778     0.557     0.242     0.000     0.000     0.000
    0.241   -3.9778     0.553     0.246     0.000     0.000     0.000
    0.230   -3.9778     0.551     0.251     0.000     0.000     0.000
    0.230   -3.9778     0.551     0.251     0.000     0.000     0.000
    0.210   -4.0460     0.440     0.338     0.000     0.000     0.000
    0.191   -4.0924     0.430     0.333     0.000     0.000     0.000
    0.172   -4.1138     0.424     0.337     0.000     0.000     0.000
    0.153   -4.1270     0.236     0.389     0.000     0.000     0.000
    0.134   -4.1351     0.205     0.400     0.000     0.000     0.000
    0.115   -4.1438     0.197     0.409     0.000     0.000     0.000
    0.096   -4.1531     0.182     0.443     0.000     0.000     0.000
    0.077   -4.1316     0.135     0.112     0.331     0.000     0.000
    0.057   -4.0829     0.381     0.275     0.092     0.000     0.000
    0.038   -4.0841     0.093     0.070     0.372     0.000     0.000
    0.019   -4.0887     0.079     0.062     0.390     0.000     0.000
    0.000   -4.0931     0.077     0.069     0.387     0.000     0.000
 
# Band-Index  173
    0.000   -4.0930     0.100     0.082     0.361     0.000     0.000
    0.019   -4.0884     0.483     0.330     0.000     0.000     0.000
    0.038   -4.0838     0.479     0.326     0.000     0.000     0.000
    0.057   -4.0826     0.473     0.330     0.000     0.000     0.000
    0.077   -4.0981     0.293     0.335     0.032     0.000     0.000
    0.096   -4.0913     0.466     0.337     0.000     0.000     0.000
    0.115   -4.1012     0.458     0.340     0.000     0.000     0.000
    0.134   -4.1143     0.445     0.339     0.000     0.000     0.000
    0.153   -4.1202     0.311     0.337     0.029     0.000     0.000
    0.172   -4.1050     0.287     0.331     0.035     0.000     0.000
    0.191   -4.0916     0.296     0.329     0.040     0.000     0.000
    0.210   -4.0455     0.426     0.333     0.000     0.000     0.000
    0.230   -3.9774     0.442     0.325     0.000     0.000     0.000
    0.230   -3.9774     0.442     0.325     0.000     0.000     0.000
    0.241   -3.9775     0.443     0.327     0.000     0.000     0.000
    0.252   -3.9774     0.444     0.326     0.000     0.000     0.000
    0.263   -3.9772     0.450     0.327     0.000     0.000     0.000
    0.274   -3.9751     0.367     0.332     0.025     0.000     0.000
    0.285   -3.9729     0.407     0.329     0.000     0.000     0.000
    0.296   -4.0077     0.240     0.366     0.000     0.000     0.000
    0.307   -4.0306     0.125     0.465     0.000     0.000     0.000
    0.318   -4.0234     0.125     0.467     0.000     0.000     0.000
    0.329   -4.0177     0.125     0.467     0.000     0.000     0.000
    0.340   -4.0199     0.441     0.337     0.000     0.000     0.000
    0.351   -4.0111     0.124     0.467     0.000     0.000     0.000
    0.362   -4.0103     0.122     0.468     0.000     0.000     0.000
    0.362   -4.0103     0.122     0.468     0.000     0.000     0.000
    0.384   -4.0231     0.440     0.337     0.000     0.000     0.000
    0.406   -4.0480     0.250     0.352     0.000     0.000     0.000
    0.428   -4.1091     0.435     0.324     0.000     0.000     0.000
    0.450   -4.1797     0.430     0.329     0.000     0.000     0.000
    0.472   -4.1554     0.208     0.405     0.000     0.000     0.000
    0.495   -4.1140     0.199     0.412     0.000     0.000     0.000
    0.517   -4.0683     0.195     0.410     0.000     0.000     0.000
    0.539   -4.1007     0.287     0.336     0.037     0.000     0.000
    0.561   -4.1060     0.104     0.082     0.363     0.000     0.000
    0.583   -4.0965     0.158     0.118     0.305     0.000     0.000
    0.605   -4.0924     0.161     0.117     0.312     0.000     0.000
    0.627   -4.0930     0.100     0.082     0.361     0.000     0.000
 
# Band-Index  174
    0.627   -4.0928     0.073     0.063     0.396     0.000     0.000
    0.605   -4.0778     0.482     0.327     0.000     0.000     0.000
    0.583   -4.0588     0.483     0.331     0.000     0.000     0.000
    0.561   -4.1046     0.190     0.425     0.000     0.000     0.000
    0.539   -4.0992     0.470     0.330     0.000     0.000     0.000
    0.517   -4.0668     0.465     0.333     0.000     0.000     0.000
    0.495   -4.0939     0.456     0.333     0.000     0.000     0.000
    0.472   -4.0729     0.447     0.341     0.000     0.000     0.000
    0.450   -4.0533     0.311     0.334     0.031     0.000     0.000
    0.428   -4.0361     0.329     0.323     0.031     0.000     0.000
    0.406   -4.0307     0.542     0.248     0.000     0.000     0.000
    0.384   -4.0135     0.551     0.244     0.000     0.000     0.000
    0.362   -3.9664     0.433     0.334     0.000     0.000     0.000
    0.362   -3.9664     0.433     0.334     0.000     0.000     0.000
    0.351   -3.9934     0.435     0.333     0.000     0.000     0.000
    0.340   -4.0188     0.445     0.326     0.000     0.000     0.000
    0.329   -4.0135     0.462     0.311     0.000     0.000     0.000
    0.318   -4.0033     0.474     0.292     0.000     0.000     0.000
    0.307   -3.9943     0.441     0.311     0.000     0.000     0.000
    0.296   -3.9868     0.554     0.248     0.000     0.000     0.000
    0.285   -3.9713     0.557     0.242     0.000     0.000     0.000
    0.274   -3.9709     0.554     0.243     0.000     0.000     0.000
    0.263   -3.9716     0.554     0.244     0.000     0.000     0.000
    0.252   -3.9737     0.443     0.336     0.000     0.000     0.000
    0.241   -3.9755     0.447     0.337     0.000     0.000     0.000
    0.230   -3.9762     0.446     0.335     0.000     0.000     0.000
    0.230   -3.9762     0.446     0.335     0.000     0.000     0.000
    0.210   -4.0079     0.125     0.469     0.000     0.000     0.000
    0.191   -4.0585     0.435     0.327     0.000     0.000     0.000
    0.172   -4.1015     0.125     0.464     0.000     0.000     0.000
    0.153   -4.1186     0.150     0.460     0.000     0.000     0.000
    0.134   -4.1140     0.150     0.453     0.000     0.000     0.000
    0.115   -4.1009     0.166     0.449     0.000     0.000     0.000
    0.096   -4.0910     0.197     0.418     0.000     0.000     0.000
    0.077   -4.0850     0.290     0.335     0.041     0.001     0.000
    0.057   -4.0497     0.142     0.113     0.326     0.000     0.000
    0.038   -4.0553     0.482     0.328     0.000     0.000     0.000
    0.019   -4.0769     0.481     0.334     0.000     0.000     0.000
    0.000   -4.0928     0.073     0.063     0.396     0.000     0.000
 
# Band-Index  175
    0.000   -4.0926     0.057     0.058     0.410     0.000     0.000
    0.019   -4.0293     0.045     0.049     0.422     0.000     0.000
    0.038   -3.9681     0.045     0.051     0.420     0.000     0.000
    0.057   -4.0494     0.185     0.425     0.000     0.000     0.000
    0.077   -4.0847     0.471     0.329     0.000     0.000     0.000
    0.096   -4.0411     0.285     0.339     0.032     0.000     0.000
    0.115   -3.9857     0.280     0.338     0.032     0.000     0.000
    0.134   -3.9320     0.274     0.334     0.032     0.000     0.000
    0.153   -3.8944     0.488     0.329     0.000     0.000     0.000
    0.172   -3.8627     0.488     0.327     0.000     0.000     0.000
    0.191   -3.8721     0.577     0.237     0.000     0.000     0.000
    0.210   -3.9169     0.549     0.253     0.000     0.000     0.000
    0.230   -3.9758     0.435     0.334     0.000     0.000     0.000
    0.230   -3.9758     0.435     0.334     0.000     0.000     0.000
    0.241   -3.9750     0.437     0.332     0.000     0.000     0.000
    0.252   -3.9730     0.442     0.324     0.000     0.000     0.000
    0.263   -3.9704     0.453     0.315     0.000     0.000     0.000
    0.274   -3.9691     0.496     0.283     0.000     0.000     0.000
    0.285   -3.9698     0.323     0.346     0.000     0.000     0.000
    0.296   -3.9830     0.547     0.252     0.000     0.000     0.000
    0.307   -3.9906     0.557     0.246     0.000     0.000     0.000
    0.318   -3.9998     0.555     0.244     0.000     0.000     0.000
    0.329   -4.0105     0.557     0.243     0.000     0.000     0.000
    0.340   -4.0136     0.125     0.468     0.000     0.000     0.000
    0.351   -3.9925     0.444     0.334     0.000     0.000     0.000
    0.362   -3.9660     0.450     0.335     0.000     0.000     0.000
    0.362   -3.9660     0.450     0.335     0.000     0.000     0.000
    0.384   -3.9933     0.558     0.246     0.000     0.000     0.000
    0.406   -4.0224     0.125     0.465     0.000     0.000     0.000
    0.428   -3.9708     0.441     0.334     0.000     0.000     0.000
    0.450   -3.9766     0.465     0.331     0.000     0.000     0.000
    0.472   -3.9850     0.469     0.333     0.000     0.000     0.000
    0.495   -3.9976     0.400     0.331     0.016     0.000     0.000
    0.517   -4.0462     0.287     0.340     0.032     0.000     0.000
    0.539   -4.0246     0.447     0.341     0.000     0.000     0.000
    0.561   -4.0407     0.479     0.330     0.000     0.000     0.000
    0.583   -4.0588     0.481     0.327     0.000     0.000     0.000
    0.605   -4.0776     0.483     0.325     0.000     0.000     0.000
    0.627   -4.0926     0.057     0.058     0.410     0.000     0.000
 
# Band-Index  176
    0.627   -4.0915     0.050     0.053     0.413     0.000     0.000
    0.605   -3.9637     0.047     0.051     0.424     0.000     0.000
    0.583   -4.0220     0.050     0.055     0.406     0.000     0.000
    0.561   -4.0406     0.483     0.330     0.000     0.000     0.000
    0.539   -4.0243     0.485     0.330     0.000     0.000     0.000
    0.517   -4.0447     0.486     0.330     0.000     0.000     0.000
    0.495   -3.9970     0.487     0.329     0.000     0.000     0.000
    0.472   -3.9849     0.487     0.328     0.000     0.000     0.000
    0.450   -3.9765     0.260     0.330     0.033     0.000     0.000
    0.428   -3.9707     0.435     0.272     0.025     0.000     0.000
    0.406   -3.9671     0.443     0.328     0.000     0.000     0.000
    0.384   -3.9658     0.436     0.332     0.000     0.000     0.000
    0.362   -3.9658     0.550     0.246     0.000     0.000     0.000
    0.362   -3.9658     0.550     0.246     0.000     0.000     0.000
    0.351   -3.9663     0.549     0.253     0.000     0.000     0.000
    0.340   -3.9671     0.537     0.258     0.000     0.000     0.000
    0.329   -3.9682     0.509     0.280     0.000     0.000     0.000
    0.318   -3.9693     0.453     0.320     0.000     0.000     0.000
    0.307   -3.9705     0.246     0.370     0.000     0.000     0.000
    0.296   -3.9715     0.449     0.334     0.000     0.000     0.000
    0.285   -3.9642     0.442     0.333     0.000     0.000     0.000
    0.274   -3.9629     0.443     0.336     0.000     0.000     0.000
    0.263   -3.9643     0.442     0.340     0.000     0.000     0.000
    0.252   -3.9629     0.446     0.337     0.000     0.000     0.000
    0.241   -3.9615     0.448     0.338     0.000     0.000     0.000
    0.230   -3.9610     0.449     0.334     0.000     0.000     0.000
    0.230   -3.9610     0.449     0.334     0.000     0.000     0.000
    0.210   -3.9042     0.453     0.337     0.000     0.000     0.000
    0.191   -3.8313     0.455     0.334     0.000     0.000     0.000
    0.172   -3.8355     0.454     0.332     0.000     0.000     0.000
    0.153   -3.8803     0.466     0.330     0.000     0.000     0.000
    0.134   -3.9247     0.467     0.334     0.000     0.000     0.000
    0.115   -3.9537     0.421     0.332     0.011     0.000     0.000
    0.096   -3.9813     0.287     0.333     0.035     0.000     0.000
    0.077   -4.0074     0.459     0.331     0.000     0.000     0.000
    0.057   -4.0321     0.479     0.326     0.000     0.000     0.000
    0.038   -3.9663     0.175     0.428     0.000     0.000     0.000
    0.019   -4.0277     0.040     0.044     0.428     0.000     0.000
    0.000   -4.0915     0.050     0.053     0.413     0.000     0.000
 
# Band-Index  177
    0.000   -4.0902     0.047     0.041     0.419     0.000     0.000
    0.019   -3.9627     0.042     0.050     0.427     0.000     0.000
    0.038   -3.9638     0.185     0.419     0.000     0.000     0.000
    0.057   -3.9097     0.042     0.047     0.426     0.000     0.000
    0.077   -3.8549     0.042     0.046     0.427     0.000     0.000
    0.096   -3.8044     0.042     0.045     0.427     0.000     0.000
    0.115   -3.7770     0.194     0.418     0.000     0.000     0.000
    0.134   -3.7732     0.198     0.414     0.000     0.000     0.000
    0.153   -3.7943     0.592     0.231     0.000     0.000     0.000
    0.172   -3.8263     0.397     0.285     0.032     0.000     0.000
    0.191   -3.8302     0.447     0.333     0.000     0.000     0.000
    0.210   -3.9013     0.460     0.322     0.000     0.000     0.000
    0.230   -3.9558     0.553     0.247     0.000     0.000     0.000
    0.230   -3.9558     0.553     0.247     0.000     0.000     0.000
    0.241   -3.9564     0.550     0.250     0.000     0.000     0.000
    0.252   -3.9579     0.546     0.255     0.000     0.000     0.000
    0.263   -3.9598     0.525     0.264     0.000     0.000     0.000
    0.274   -3.9585     0.444     0.305     0.000     0.000     0.000
    0.285   -3.9601     0.415     0.328     0.000     0.000     0.000
    0.296   -3.9708     0.446     0.319     0.000     0.000     0.000
    0.307   -3.9702     0.441     0.328     0.000     0.000     0.000
    0.318   -3.9691     0.446     0.335     0.000     0.000     0.000
    0.329   -3.9680     0.446     0.337     0.000     0.000     0.000
    0.340   -3.9670     0.444     0.338     0.000     0.000     0.000
    0.351   -3.9662     0.443     0.336     0.000     0.000     0.000
    0.362   -3.9653     0.449     0.337     0.000     0.000     0.000
    0.362   -3.9653     0.449     0.337     0.000     0.000     0.000
    0.384   -3.9655     0.450     0.332     0.000     0.000     0.000
    0.406   -3.9669     0.456     0.328     0.000     0.000     0.000
    0.428   -3.9695     0.284     0.351     0.000     0.000     0.000
    0.450   -3.9012     0.264     0.338     0.037     0.000     0.000
    0.472   -3.9456     0.274     0.333     0.036     0.000     0.000
    0.495   -3.9921     0.357     0.331     0.016     0.000     0.000
    0.517   -4.0083     0.477     0.328     0.000     0.000     0.000
    0.539   -4.0157     0.226     0.411     0.000     0.000     0.000
    0.561   -3.9619     0.185     0.422     0.000     0.000     0.000
    0.583   -3.9048     0.179     0.429     0.000     0.000     0.000
    0.605   -3.9627     0.039     0.036     0.429     0.000     0.000
    0.627   -4.0902     0.047     0.041     0.419     0.000     0.000
 
# Band-Index  178
    0.627   -3.7860     0.179     0.436     0.000     0.000     0.000
    0.605   -3.9051     0.184     0.432     0.000     0.000     0.000
    0.583   -3.9032     0.183     0.411     0.028     0.000     0.000
    0.561   -3.9603     0.039     0.046     0.429     0.000     0.000
    0.539   -4.0145     0.039     0.043     0.430     0.000     0.000
    0.517   -4.0083     0.039     0.043     0.430     0.000     0.000
    0.495   -3.9911     0.192     0.421     0.000     0.000     0.000
    0.472   -3.9440     0.200     0.414     0.000     0.000     0.000
    0.450   -3.8995     0.205     0.407     0.000     0.000     0.000
    0.428   -3.8885     0.212     0.399     0.000     0.000     0.000
    0.406   -3.9389     0.485     0.323     0.000     0.000     0.000
    0.384   -3.9461     0.491     0.325     0.000     0.000     0.000
    0.362   -3.9653     0.484     0.324     0.000     0.000     0.000
    0.362   -3.9653     0.484     0.324     0.000     0.000     0.000
    0.351   -3.9382     0.243     0.375     0.000     0.000     0.000
    0.340   -3.9117     0.235     0.378     0.000     0.000     0.000
    0.329   -3.9154     0.235     0.378     0.000     0.000     0.000
    0.318   -3.9295     0.234     0.370     0.000     0.000     0.000
    0.307   -3.9414     0.437     0.332     0.000     0.000     0.000
    0.296   -3.9513     0.433     0.325     0.000     0.000     0.000
    0.285   -3.9578     0.437     0.334     0.000     0.000     0.000
    0.274   -3.9258     0.438     0.332     0.000     0.000     0.000
    0.263   -3.8791     0.437     0.331     0.000     0.000     0.000
    0.252   -3.8310     0.456     0.333     0.000     0.000     0.000
    0.241   -3.7818     0.451     0.337     0.000     0.000     0.000
    0.230   -3.7609     0.448     0.335     0.000     0.000     0.000
    0.230   -3.7609     0.448     0.335     0.000     0.000     0.000
    0.210   -3.7958     0.439     0.325     0.000     0.000     0.000
    0.191   -3.8298     0.575     0.242     0.000     0.000     0.000
    0.172   -3.7613     0.568     0.241     0.000     0.000     0.000
    0.153   -3.7680     0.269     0.332     0.036     0.000     0.000
    0.134   -3.7728     0.272     0.334     0.036     0.000     0.000
    0.115   -3.7766     0.331     0.336     0.017     0.000     0.000
    0.096   -3.8019     0.474     0.331     0.000     0.000     0.000
    0.077   -3.8526     0.209     0.414     0.000     0.000     0.000
    0.057   -3.9076     0.190     0.428     0.000     0.000     0.000
    0.038   -3.9635     0.180     0.428     0.000     0.000     0.000
    0.019   -3.8753     0.175     0.425     0.000     0.000     0.000
    0.000   -3.7860     0.179     0.436     0.000     0.000     0.000
 
# Band-Index  179
    0.000   -3.7859     0.180     0.430     0.000     0.000     0.000
    0.019   -3.8751     0.184     0.431     0.000     0.000     0.000
    0.038   -3.8340     0.037     0.047     0.434     0.000     0.000
    0.057   -3.7834     0.181     0.429     0.000     0.000     0.000
    0.077   -3.7820     0.187     0.426     0.000     0.000     0.000
    0.096   -3.7799     0.191     0.421     0.000     0.000     0.000
    0.115   -3.7588     0.042     0.043     0.427     0.000     0.000
    0.134   -3.7612     0.595     0.230     0.000     0.000     0.000
    0.153   -3.7677     0.204     0.407     0.000     0.000     0.000
    0.172   -3.7609     0.212     0.404     0.000     0.000     0.000
    0.191   -3.7831     0.234     0.322     0.054     0.000     0.000
    0.210   -3.7417     0.229     0.386     0.000     0.000     0.000
    0.230   -3.7603     0.486     0.323     0.000     0.000     0.000
    0.230   -3.7603     0.486     0.323     0.000     0.000     0.000
    0.241   -3.7749     0.248     0.376     0.000     0.000     0.000
    0.252   -3.8242     0.240     0.375     0.000     0.000     0.000
    0.263   -3.8725     0.240     0.371     0.000     0.000     0.000
    0.274   -3.9193     0.240     0.369     0.000     0.000     0.000
    0.285   -3.9526     0.077     0.069     0.392     0.000     0.000
    0.296   -3.9503     0.437     0.332     0.000     0.000     0.000
    0.307   -3.9407     0.438     0.327     0.000     0.000     0.000
    0.318   -3.9290     0.439     0.327     0.000     0.000     0.000
    0.329   -3.9150     0.438     0.332     0.000     0.000     0.000
    0.340   -3.9112     0.455     0.334     0.000     0.000     0.000
    0.351   -3.9377     0.453     0.332     0.000     0.000     0.000
    0.362   -3.9652     0.448     0.335     0.000     0.000     0.000
    0.362   -3.9652     0.448     0.335     0.000     0.000     0.000
    0.384   -3.9089     0.450     0.328     0.000     0.000     0.000
    0.406   -3.8492     0.455     0.330     0.000     0.000     0.000
    0.428   -3.8608     0.256     0.329     0.044     0.000     0.000
    0.450   -3.8909     0.275     0.345     0.000     0.000     0.000
    0.472   -3.8121     0.275     0.345     0.000     0.000     0.000
    0.495   -3.7588     0.598     0.230     0.000     0.000     0.000
    0.517   -3.7258     0.601     0.230     0.000     0.000     0.000
    0.539   -3.6984     0.605     0.231     0.000     0.000     0.000
    0.561   -3.7146     0.038     0.038     0.439     0.000     0.000
    0.583   -3.8370     0.036     0.039     0.435     0.000     0.000
    0.605   -3.8460     0.180     0.431     0.000     0.000     0.000
    0.627   -3.7859     0.180     0.430     0.000     0.000     0.000
 
# Band-Index  180
    0.627   -3.7858     0.180     0.435     0.000     0.000     0.000
    0.605   -3.8442     0.175     0.433     0.000     0.000     0.000
    0.583   -3.8354     0.178     0.433     0.000     0.000     0.000
    0.561   -3.7124     0.180     0.427     0.000     0.000     0.000
    0.539   -3.6248     0.183     0.425     0.000     0.000     0.000
    0.517   -3.6565     0.187     0.423     0.000     0.000     0.000
    0.495   -3.7339     0.041     0.042     0.429     0.000     0.000
    0.472   -3.7970     0.044     0.042     0.427     0.000     0.000
    0.450   -3.8396     0.321     0.234     0.146     0.000     0.000
    0.428   -3.8576     0.448     0.333     0.000     0.000     0.000
    0.406   -3.8484     0.220     0.392     0.000     0.000     0.000
    0.384   -3.9083     0.228     0.385     0.000     0.000     0.000
    0.362   -3.8589     0.238     0.378     0.000     0.000     0.000
    0.362   -3.8589     0.238     0.378     0.000     0.000     0.000
    0.351   -3.8799     0.484     0.330     0.000     0.000     0.000
    0.340   -3.8985     0.489     0.330     0.000     0.000     0.000
    0.329   -3.8859     0.048     0.050     0.424     0.000     0.000
    0.318   -3.8661     0.055     0.051     0.419     0.000     0.000
    0.307   -3.8921     0.300     0.324     0.032     0.000     0.000
    0.296   -3.9181     0.274     0.327     0.032     0.000     0.000
    0.285   -3.9430     0.263     0.330     0.032     0.000     0.000
    0.274   -3.8857     0.258     0.332     0.035     0.000     0.000
    0.263   -3.8182     0.462     0.329     0.000     0.000     0.000
    0.252   -3.7674     0.439     0.327     0.000     0.000     0.000
    0.241   -3.7619     0.444     0.326     0.000     0.000     0.000
    0.230   -3.7306     0.443     0.329     0.000     0.000     0.000
    0.230   -3.7306     0.443     0.329     0.000     0.000     0.000
    0.210   -3.7415     0.448     0.336     0.000     0.000     0.000
    0.191   -3.7526     0.457     0.333     0.000     0.000     0.000
    0.172   -3.7582     0.267     0.326     0.041     0.000     0.000
    0.153   -3.6877     0.577     0.234     0.000     0.000     0.000
    0.134   -3.7186     0.590     0.232     0.000     0.000     0.000
    0.115   -3.7561     0.276     0.345     0.000     0.000     0.000
    0.096   -3.7795     0.300     0.344     0.000     0.000     0.000
    0.077   -3.7815     0.610     0.225     0.000     0.000     0.000
    0.057   -3.7830     0.042     0.035     0.435     0.000     0.000
    0.038   -3.7843     0.038     0.034     0.438     0.000     0.000
    0.019   -3.7849     0.180     0.431     0.000     0.000     0.000
    0.000   -3.7858     0.180     0.435     0.000     0.000     0.000
 
# Band-Index  181
    0.000   -3.7856     0.177     0.435     0.000     0.000     0.000
    0.019   -3.7844     0.179     0.433     0.000     0.000     0.000
    0.038   -3.7839     0.180     0.432     0.000     0.000     0.000
    0.057   -3.7083     0.042     0.044     0.436     0.000     0.000
    0.077   -3.6860     0.608     0.229     0.000     0.000     0.000
    0.096   -3.7068     0.603     0.229     0.000     0.000     0.000
    0.115   -3.7319     0.599     0.228     0.000     0.000     0.000
    0.134   -3.7156     0.043     0.043     0.431     0.000     0.000
    0.153   -3.6865     0.392     0.287     0.065     0.000     0.000
    0.172   -3.7575     0.449     0.333     0.000     0.000     0.000
    0.191   -3.7523     0.220     0.397     0.000     0.000     0.000
    0.210   -3.7389     0.218     0.319     0.062     0.000     0.000
    0.230   -3.7305     0.237     0.382     0.000     0.000     0.000
    0.230   -3.7305     0.237     0.382     0.000     0.000     0.000
    0.241   -3.7613     0.481     0.325     0.000     0.000     0.000
    0.252   -3.7669     0.492     0.324     0.000     0.000     0.000
    0.263   -3.7761     0.483     0.334     0.000     0.000     0.000
    0.274   -3.7879     0.481     0.337     0.000     0.000     0.000
    0.285   -3.8027     0.478     0.335     0.000     0.000     0.000
    0.296   -3.8202     0.477     0.331     0.000     0.000     0.000
    0.307   -3.8401     0.472     0.327     0.000     0.000     0.000
    0.318   -3.8621     0.465     0.325     0.000     0.000     0.000
    0.329   -3.8854     0.464     0.331     0.000     0.000     0.000
    0.340   -3.8982     0.442     0.327     0.000     0.000     0.000
    0.351   -3.8796     0.444     0.330     0.000     0.000     0.000
    0.362   -3.8586     0.444     0.328     0.000     0.000     0.000
    0.362   -3.8586     0.444     0.328     0.000     0.000     0.000
    0.384   -3.8108     0.432     0.328     0.000     0.000     0.000
    0.406   -3.8253     0.242     0.325     0.050     0.000     0.000
    0.428   -3.7876     0.463     0.332     0.000     0.000     0.000
    0.450   -3.7246     0.467     0.332     0.000     0.000     0.000
    0.472   -3.6612     0.474     0.329     0.000     0.000     0.000
    0.495   -3.6025     0.537     0.280     0.000     0.000     0.000
    0.517   -3.6119     0.608     0.229     0.000     0.000     0.000
    0.539   -3.5984     0.044     0.043     0.428     0.000     0.000
    0.561   -3.6765     0.607     0.224     0.000     0.000     0.000
    0.583   -3.6632     0.181     0.433     0.000     0.000     0.000
    0.605   -3.7247     0.182     0.427     0.000     0.000     0.000
    0.627   -3.7856     0.177     0.435     0.000     0.000     0.000
 
# Band-Index  182
    0.627   -3.7832     0.177     0.432     0.000     0.000     0.000
    0.605   -3.7226     0.175     0.434     0.000     0.000     0.000
    0.583   -3.6611     0.614     0.223     0.000     0.000     0.000
    0.561   -3.6350     0.611     0.225     0.000     0.000     0.000
    0.539   -3.5955     0.615     0.225     0.000     0.000     0.000
    0.517   -3.5366     0.615     0.225     0.000     0.000     0.000
    0.495   -3.5980     0.612     0.227     0.000     0.000     0.000
    0.472   -3.6598     0.461     0.328     0.000     0.000     0.000
    0.450   -3.7233     0.180     0.133     0.289     0.000     0.000
    0.428   -3.7864     0.271     0.359     0.000     0.000     0.000
    0.406   -3.8224     0.321     0.353     0.000     0.000     0.000
    0.384   -3.8104     0.480     0.328     0.000     0.000     0.000
    0.362   -3.8583     0.239     0.377     0.000     0.000     0.000
    0.362   -3.8583     0.239     0.377     0.000     0.000     0.000
    0.351   -3.8139     0.197     0.311     0.063     0.000     0.000
    0.340   -3.8151     0.047     0.050     0.429     0.000     0.000
    0.329   -3.8404     0.489     0.332     0.000     0.000     0.000
    0.318   -3.8616     0.483     0.333     0.000     0.000     0.000
    0.307   -3.8395     0.479     0.330     0.000     0.000     0.000
    0.296   -3.8196     0.473     0.324     0.000     0.000     0.000
    0.285   -3.8021     0.469     0.327     0.000     0.000     0.000
    0.274   -3.7874     0.465     0.326     0.000     0.000     0.000
    0.263   -3.7755     0.251     0.326     0.039     0.000     0.000
    0.252   -3.7510     0.243     0.326     0.047     0.000     0.000
    0.241   -3.7000     0.443     0.329     0.000     0.000     0.000
    0.230   -3.7239     0.445     0.328     0.000     0.000     0.000
    0.230   -3.7239     0.445     0.328     0.000     0.000     0.000
    0.210   -3.7245     0.433     0.325     0.000     0.000     0.000
    0.191   -3.6917     0.248     0.325     0.048     0.000     0.000
    0.172   -3.6658     0.465     0.338     0.000     0.000     0.000
    0.153   -3.6829     0.466     0.334     0.000     0.000     0.000
    0.134   -3.6162     0.473     0.335     0.000     0.000     0.000
    0.115   -3.6089     0.480     0.325     0.000     0.000     0.000
    0.096   -3.6207     0.461     0.320     0.000     0.000     0.000
    0.077   -3.6306     0.042     0.038     0.431     0.000     0.000
    0.057   -3.6695     0.613     0.225     0.000     0.000     0.000
    0.038   -3.6577     0.374     0.337     0.000     0.000     0.000
    0.019   -3.6932     0.180     0.430     0.000     0.000     0.000
    0.000   -3.7832     0.177     0.432     0.000     0.000     0.000
 
# Band-Index  183
    0.000   -3.7823     0.181     0.430     0.000     0.000     0.000
    0.019   -3.6930     0.177     0.433     0.000     0.000     0.000
    0.038   -3.6438     0.615     0.223     0.000     0.000     0.000
    0.057   -3.6383     0.615     0.225     0.000     0.000     0.000
    0.077   -3.5872     0.040     0.048     0.428     0.000     0.000
    0.096   -3.5289     0.301     0.342     0.000     0.000     0.000
    0.115   -3.5686     0.291     0.344     0.000     0.000     0.000
    0.134   -3.6156     0.460     0.331     0.000     0.000     0.000
    0.153   -3.6805     0.104     0.082     0.367     0.000     0.000
    0.172   -3.6648     0.266     0.359     0.000     0.000     0.000
    0.191   -3.6892     0.255     0.362     0.000     0.000     0.000
    0.210   -3.7097     0.247     0.370     0.000     0.000     0.000
    0.230   -3.7237     0.237     0.384     0.000     0.000     0.000
    0.230   -3.7237     0.237     0.384     0.000     0.000     0.000
    0.241   -3.6974     0.187     0.293     0.091     0.000     0.000
